UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,MONTH,DISTANCE
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11066,CMH,14092,PGV,1,684.7659399307964
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11066,CMH,14492,RDU,1,582.4042970890811
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11066,CMH,14100,PHL,1,652.3439737158355
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11066,CMH,10540,BED,1,1007.5739417952498
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11066,CMH,12892,LAX,1,3204.0421346517546
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11066,CMH,10721,BOS,1,1027.960105669207
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11618,EWR,11193,CVG,1,913.8632320490564
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11618,EWR,10792,BUF,1,453.1190594561822
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11618,EWR,13029,LNK,1,1897.13106390756
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11618,EWR,11067,CMI,1,1196.2797351502436
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11618,EWR,11066,CMH,1,743.0367686772511
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11618,EWR,13061,LRD,1,2733.866716934183
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11618,EWR,10990,CHO,1,464.6400587163825
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11618,EWR,13244,MEM,1,1520.2773950179458
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11618,EWR,12339,IND,1,1034.6568264320092
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11618,EWR,10529,BDL,1,186.013849265876
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11618,EWR,10693,BNA,1,1201.0079102964507
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11618,EWR,10540,BED,1,310.508118835992
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14259,PSM,11618,EWR,1,383.4151353388348
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13891,ONT,14262,PSP,1,104.0493079513856
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13891,ONT,14679,SAN,1,151.93328736475706
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11150,CSG,10747,BRO,1,1415.8032125348009
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11150,CSG,11259,DAL,1,1114.868547709833
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11150,CSG,12055,GYY,1,1035.3948745145108
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11150,CSG,10693,BNA,1,431.7965069554882
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14262,PSP,10590,IFP,1,231.40818679725757
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14262,PSP,12954,LGB,1,151.9872058863606
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11540,ELP,10466,AZA,1,522.0673881774271
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11540,ELP,15249,TLH,1,2099.341192800154
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,GSO,13303,MIA,1,1146.467443745704
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,GSO,10747,BRO,1,2010.290668841044
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,GSO,10821,BWI,1,447.01699431089673
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,GSO,11996,GSP,1,245.9493848733128
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,GSO,10158,ACY,1,601.0429158983619
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,GSO,14492,RDU,1,106.72692031100108
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,GSO,11726,FOE,1,1420.2794868572098
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,GSO,14100,PHL,1,587.6040256087389
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,GSO,10540,BED,1,1026.5719685445615
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14893,SMF,10590,IFP,1,738.3558838604519
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14893,SMF,13424,MOD,1,131.31666640411115
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10747,BRO,13303,MIA,1,1713.5969115796763
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10747,BRO,14683,SAT,1,416.2436562512088
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10747,BRO,10185,AEX,1,767.9357563568816
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10747,BRO,12266,IAH,1,497.5484816423158
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10747,BRO,11150,CSG,1,1415.8032125348009
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10747,BRO,11540,ELP,1,1090.2702179007365
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10747,BRO,10747,BRO,1,0.0
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10747,BRO,15295,TOL,1,2144.7840379571667
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10747,BRO,13061,LRD,1,272.1043997703583
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10747,BRO,10466,AZA,1,1600.6970669055945
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10747,BRO,11259,DAL,1,773.6678531627389
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10747,BRO,12055,GYY,1,1973.6413613107552
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10747,BRO,10423,AUS,1,477.4406538712305
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10747,BRO,13232,MDW,1,1975.6832538607405
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15412,TYS,10980,CHA,1,139.2764901139025
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15412,TYS,10781,BTR,1,887.0117656490925
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15412,TYS,10158,ACY,1,922.569387406116
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15412,TYS,10397,ATL,1,244.81301985405116
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13290,MHK,12896,LBB,1,763.4234465571966
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13290,MHK,11027,CKB,1,1414.7769727953878
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11267,DAY,11193,CVG,1,102.3919292818818
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11267,DAY,11898,GFK,1,1366.6536894588469
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11267,DAY,15096,SYR,1,763.5423735049703
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11898,GFK,11066,CMH,1,1440.996963525649
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11898,GFK,11267,DAY,1,1366.6536894588469
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13871,OMA,11193,CVG,1,985.380502513786
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13871,OMA,14100,PHL,1,1747.1431122300278
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13871,OMA,15074,SWO,1,580.9779930616659
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13871,OMA,13198,MCI,1,244.4332111167999
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15295,TOL,14524,RIC,1,717.5917712375872
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13061,LRD,14683,SAT,1,241.5531891134583
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13061,LRD,10185,AEX,1,790.3851744600393
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13061,LRD,11150,CSG,1,1501.740475472537
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13061,LRD,11563,ENV,1,1980.33340385852
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13244,MEM,11193,CVG,1,648.1960657427717
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13244,MEM,11973,GPT,1,522.3426432651729
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13244,MEM,10185,AEX,1,477.3676659119988
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13244,MEM,11067,CMI,1,575.3765339101075
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13244,MEM,11618,EWR,1,1520.2773950179458
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13244,MEM,15304,TPA,1,1055.4008822086364
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13244,MEM,10781,BTR,1,513.2695306909836
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13244,MEM,14761,SFB,1,1079.0537606501716
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13244,MEM,14092,PGV,1,1143.3415791077862
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13244,MEM,12339,IND,1,613.0768338753187
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13244,MEM,12191,HOU,1,779.6097292211732
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13244,MEM,14100,PHL,1,1404.997367277139
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13244,MEM,13495,MSY,1,562.0652967234123
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13244,MEM,15370,TUL,1,549.467108898412
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13244,MEM,10423,AUS,1,899.366396301099
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13244,MEM,12278,ICT,1,727.743782396483
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13244,MEM,14730,SDF,1,514.1927677908554
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15304,TPA,13244,MEM,1,1055.4008822086364
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10874,CAK,10158,ACY,1,605.1913690076382
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10874,CAK,13244,MEM,1,991.9603817985816
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11292,DEN,15016,STL,1,1235.515919709242
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11292,DEN,11540,ELP,1,908.6257554718644
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11292,DEN,12889,LAS,1,1009.3815238402458
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11292,DEN,10466,AZA,1,958.372765720964
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11292,DEN,11563,ENV,1,798.8233470383263
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11292,DEN,11233,CYS,1,144.34266874652965
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14869,SLC,14683,SAT,1,1749.195404151213
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14869,SLC,10747,BRO,1,2130.433598459821
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12889,LAS,15016,STL,1,2201.887810520491
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12889,LAS,11066,CMH,1,2842.788996145689
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12889,LAS,11292,DEN,1,1009.3815238402458
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12889,LAS,10849,BZN,1,1129.0822507966848
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13796,OAK,14057,PDX,1,875.3801864137687
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13796,OAK,14831,SJC,1,47.436393735377294
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14679,SAN,14905,SMX,1,386.2157244832104
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14679,SAN,10466,AZA,1,519.8435897882156
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14679,SAN,10590,IFP,1,362.38471814665655
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13230,MDT,10747,BRO,1,2485.363940078608
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11789,FTW,11834,FYV,1,459.5182701236829
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11789,FTW,12896,LBB,1,425.0449372043816
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13433,MOT,11563,ENV,1,1310.7153560691888
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13433,MOT,11637,FAR,1,366.11559268100257
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10781,BTR,11193,CVG,1,1115.9497640700297
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10781,BTR,11618,EWR,1,1900.2823451626043
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10781,BTR,10747,BRO,1,801.4776783517588
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10781,BTR,15412,TYS,1,887.0117656490925
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10781,BTR,11953,GNV,1,858.9001978892334
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10781,BTR,11111,COU,1,926.298772589032
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10781,BTR,11834,FYV,1,670.0028951573222
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10781,BTR,15153,TCL,1,448.212492559836
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10781,BTR,13244,MEM,1,513.2695306909836
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10781,BTR,11049,CLL,1,499.0850498837585
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10781,BTR,15249,TLH,1,651.7329219067567
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10781,BTR,10423,AUS,1,626.5906692734175
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11111,COU,12007,GTR,1,679.9021713550517
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11111,COU,10781,BTR,1,926.298772589032
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11111,COU,11834,FYV,1,357.0550393264184
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11111,COU,11298,DFW,1,788.3673187184042
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11111,COU,12945,LEX,1,668.3172859562582
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11111,COU,10868,CAE,1,1130.8608968460246
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12451,JAX,11973,GPT,1,707.5800910114729
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12451,JAX,14027,PBI,1,451.3726132864449
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10821,BWI,11973,GPT,1,1491.7451802072346
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10821,BWI,11067,CMI,1,998.4121703405818
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10821,BWI,11066,CMH,1,540.9428915830927
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10821,BWI,10683,BMG,1,857.2510093185637
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10821,BWI,11003,CID,1,1304.59517795047
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10821,BWI,10158,ACY,1,182.63992201081567
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10821,BWI,14492,RDU,1,411.5410579825294
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10821,BWI,10693,BNA,1,943.6025835352094
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10821,BWI,14730,SDF,1,794.6456554913541
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11996,GSP,15096,SYR,1,1054.50823911504
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11996,GSP,15153,TCL,1,530.4409676959041
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10990,CHO,10821,BWI,1,192.9997546896672
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10990,CHO,15096,SYR,1,587.1063378085361
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10990,CHO,11003,CID,1,1201.9410149865266
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10990,CHO,14492,RDU,1,253.2718956427376
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10990,CHO,15249,TLH,1,1016.8354881240874
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10990,CHO,10397,ATL,1,734.8639795782751
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10990,CHO,10540,BED,1,774.6458652632851
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15096,SYR,13303,MIA,1,1962.575010477669
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15096,SYR,13930,ORD,1,974.1379520114582
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15096,SYR,11618,EWR,1,313.10164950010613
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15096,SYR,11995,GSO,1,845.5955692486498
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15096,SYR,10781,BTR,1,1930.3130416779643
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15096,SYR,11996,GSP,1,1054.50823911504
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15096,SYR,10990,CHO,1,587.1063378085361
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15096,SYR,14696,SBN,1,852.1261129894194
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15096,SYR,14574,ROA,1,722.1400487740666
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15096,SYR,12348,INT,1,851.8944590618673
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15096,SYR,14122,PIT,1,449.17373544071154
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15096,SYR,15249,TLH,1,1591.2276731008064
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15096,SYR,13204,MCO,1,1697.7353054971695
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10466,AZA,10185,AEX,1,1806.3678140806137
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10466,AZA,11540,ELP,1,522.0673881774271
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10466,AZA,13891,ONT,1,556.3067674515667
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10466,AZA,10747,BRO,1,1600.6970669055945
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10466,AZA,13061,LRD,1,1331.9216809887484
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10466,AZA,12889,LAS,1,444.027670678131
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10466,AZA,11563,ENV,1,850.4578098501344
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10466,AZA,16101,YKM,1,1655.2693405145417
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10466,AZA,12896,LBB,1,912.6031833470506
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10466,AZA,11259,DAL,1,1379.224972337612
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10466,AZA,15570,VCV,1,547.3103536554285
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10466,AZA,14107,PHX,1,35.93153211872031
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10466,AZA,15376,TUS,1,148.41081912583084
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11563,ENV,10627,BIS,1,1259.0653571698087
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11563,ENV,11140,CRP,1,2085.9547101332623
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11563,ENV,10713,BOI,1,364.4703300674381
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11563,ENV,13256,MFE,1,2174.929665711461
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11563,ENV,13061,LRD,1,1980.33340385852
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11563,ENV,11292,DEN,1,798.8233470383263
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11563,ENV,13433,MOT,1,1310.7153560691888
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11563,ENV,10466,AZA,1,850.4578098501344
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11563,ENV,11884,GEG,1,816.4622275609116
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11563,ENV,14747,SEA,1,997.8288580783064
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11563,ENV,11865,GCC,1,803.6184690209514
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11563,ENV,11122,CPR,1,672.1766841857622
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11563,ENV,10558,BFF,1,880.444086601437
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11563,ENV,12280,IDA,1,350.2116361014925
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11563,ENV,11233,CYS,1,775.4744539408326
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11563,ENV,12899,LBF,1,1121.0468171966345
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11563,ENV,12003,GTF,1,781.3313221421322
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11563,ENV,11980,GRI,1,1320.7693993664254
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11563,ENV,10666,BLI,1,1119.867621971508
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11563,ENV,11637,FAR,1,1539.082069252766
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11563,ENV,11337,DLH,1,1872.886544799098
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11563,ENV,12156,HLN,1,675.0097814587302
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11563,ENV,10620,BIL,1,718.9896975064721
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11563,ENV,11726,FOE,1,1577.4483231139943
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11563,ENV,10155,ACT,1,1811.3915726602413
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11563,ENV,11298,DFW,1,1740.3831246276568
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11563,ENV,14960,SPS,1,1560.6477075318
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11563,ENV,10423,AUS,1,1882.5926785545369
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11563,ENV,12278,ICT,1,1468.0430708342865
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11563,ENV,13851,OKC,1,1552.3807027100602
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11563,ENV,11109,COS,1,824.7254029199365
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11563,ENV,12206,HRL,1,2206.701894206152
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",16091,YIP,11193,CVG,1,367.5622311607905
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",16091,YIP,13303,MIA,1,1852.409565520745
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",16091,YIP,11067,CMI,1,466.7140837334786
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",16091,YIP,10821,BWI,1,670.9747103484241
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",16091,YIP,15096,SYR,1,614.4225002691811
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",16091,YIP,10158,ACY,1,813.660528451287
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",16091,YIP,12278,ICT,1,1288.3662288617393
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",16091,YIP,13204,MCO,1,1548.6739885123218
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13487,MSP,13871,OMA,1,453.2112853695229
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13487,MSP,11563,ENV,1,1754.0903954583318
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13487,MSP,10849,BZN,1,1402.1114841488538
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13487,MSP,13232,MDW,1,560.30898760069
